"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.価格","D.オーダー日時","D.数量","D.オーダーステータス"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","フード","お通し","00000000443:お通し","700","2026/06/02 19:19:47","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","700","2026/06/02 19:19:47","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","700","2026/06/02 19:19:47","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","フード","サラダ","00000002354:チョレギサラダ","1000","2026/06/02 19:23:46","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","フード","鰻料理","00000002577:うな重竹","5800","2026/06/02 19:26:07","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","フード","鰻料理","00000002578:うな重梅","4200","2026/06/02 19:26:07","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","フード","揚げ物","00000003610:太刀魚の春巻き","1000","2026/06/02 19:28:06","1","20:配膳済"
"No:202600200000797","2026/06/02","火","2026/06/02 19:19:47","2026/06/02 20:19:44","2","16050","16050","9","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","700","2026/06/02 19:51:39","1","20:配膳済"
"No:202600200000798","2026/06/02","火","2026/06/02 20:00:02","2026/06/02 20:38:19","0","13800","13800","2","テイクアウト","ロケットナウ","00000003717:ロケットナウうな重松","6900","2026/06/02 20:00:02","1","20:配膳済"
"No:202600200000798","2026/06/02","火","2026/06/02 20:00:02","2026/06/02 20:38:19","0","13800","13800","2","テイクアウト","ロケットナウ","00000003717:ロケットナウうな重松","6900","2026/06/02 20:00:02","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","テイクアウト","出前館","00000002581:Uberうな重梅","5700","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","テイクアウト","出前館","00000002581:Uberうな重梅","5700","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","テイクアウト","ウーバーイーツ","00000001205:大盛り","200","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","テイクアウト","ウーバーイーツ","00000001205:大盛り","200","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","30","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","30","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","300","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000799","2026/06/02","火","2026/06/02 20:43:05","2026/06/02 20:44:22","0","12460","12460","8","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","300","2026/06/02 20:43:05","1","20:配膳済"
"No:202600200000800","2026/06/04","木","2026/06/04 11:23:32","2026/06/04 12:53:33","4","19700","19700","5","コース","コース","00000003215:ランチ梅セット1ドリンク","3800","2026/06/04 11:23:32","1","20:配膳済"
"No:202600200000800","2026/06/04","木","2026/06/04 11:23:32","2026/06/04 12:53:33","4","19700","19700","5","コース","コース","00000003215:ランチ梅セット1ドリンク","3800","2026/06/04 11:23:32","1","20:配膳済"
"No:202600200000800","2026/06/04","木","2026/06/04 11:23:32","2026/06/04 12:53:33","4","19700","19700","5","コース","コース","00000003215:ランチ梅セット1ドリンク","3800","2026/06/04 11:23:32","1","20:配膳済"
"No:202600200000800","2026/06/04","木","2026/06/04 11:23:32","2026/06/04 12:53:33","4","19700","19700","5","コース","コース","00000003215:ランチ梅セット1ドリンク","3800","2026/06/04 11:23:32","1","20:配膳済"
"No:202600200000800","2026/06/04","木","2026/06/04 11:23:32","2026/06/04 12:53:33","4","19700","19700","5","テイクアウト","TO鰻料理","00000000441:TOう巻","4500","2026/06/04 12:32:37","1","20:配膳済"
"No:202600200000801","2026/06/04","木","2026/06/04 12:03:25","2026/06/04 12:52:07","2","12250","12250","5","フード","ランチドリンク","00000002538:ランチビール","600","2026/06/04 12:03:25","1","20:配膳済"
"No:202600200000801","2026/06/04","木","2026/06/04 12:03:25","2026/06/04 12:52:07","2","12250","12250","5","フード","ランチ","00000001984:ランチうな重","5500","2026/06/04 12:03:25","1","20:配膳済"
"No:202600200000801","2026/06/04","木","2026/06/04 12:03:25","2026/06/04 12:52:07","2","12250","12250","5","フード","ランチ","00000001984:ランチうな重","5500","2026/06/04 12:03:25","1","20:配膳済"
"No:202600200000801","2026/06/04","木","2026/06/04 12:03:25","2026/06/04 12:52:07","2","12250","12250","5","フード","ランチドリンク","00000002539:ウーロン茶","300","2026/06/04 12:03:25","1","20:配膳済"
"No:202600200000801","2026/06/04","木","2026/06/04 12:03:25","2026/06/04 12:52:07","2","12250","12250","5","フード","ランチサイド","00000002536:とろろ","350","2026/06/04 12:03:25","1","20:配膳済"
"No:202600200000802","2026/06/04","木","2026/06/04 12:23:12","2026/06/04 13:19:00","5","9000","9000","5","フード","ランチ","00000001993:カキフライ定食","1900","2026/06/04 12:23:12","1","20:配膳済"
"No:202600200000802","2026/06/04","木","2026/06/04 12:23:12","2026/06/04 13:19:00","5","9000","9000","5","フード","ランチ","00000001996:サバの一夜干し定食","1200","2026/06/04 12:23:12","1","20:配膳済"
"No:202600200000802","2026/06/04","木","2026/06/04 12:23:12","2026/06/04 13:19:00","5","9000","9000","5","フード","ランチ","00000001996:サバの一夜干し定食","1200","2026/06/04 12:23:12","1","20:配膳済"
"No:202600200000802","2026/06/04","木","2026/06/04 12:23:12","2026/06/04 13:19:00","5","9000","9000","5","フード","ランチ","00000001996:サバの一夜干し定食","1200","2026/06/04 12:23:12","1","20:配膳済"
"No:202600200000802","2026/06/04","木","2026/06/04 12:23:12","2026/06/04 13:19:00","5","9000","9000","5","フード","ランチ","00000001985:ランチうな重ハーフ","3500","2026/06/04 12:23:12","1","20:配膳済"
"No:202600200000803","2026/06/04","木","2026/06/04 12:57:11","2026/06/04 13:37:27","0","5500","5500","1","フード","ランチ","00000001984:ランチうな重","5500","2026/06/04 12:57:11","1","20:配膳済"
"No:202600200000804","2026/06/04","木","2026/06/04 14:43:12","2026/06/04 17:18:44","0","6000","6000","2","テイクアウト","出前館","00000002581:Uberうな重梅","5700","2026/06/04 14:43:12","1","20:配膳済"
"No:202600200000804","2026/06/04","木","2026/06/04 14:43:12","2026/06/04 17:18:44","0","6000","6000","2","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","300","2026/06/04 14:43:12","1","20:配膳済"
"No:202600200000805","2026/06/04","木","2026/06/04 17:18:55","2026/06/04 22:02:57","0","5700","5700","1","テイクアウト","出前館","00000002581:Uberうな重梅","5700","2026/06/04 17:18:55","1","20:配膳済"
"No:202600200000806","2026/06/04","木","2026/06/04 17:36:12","2026/06/04 22:03:05","0","11600","11600","5","テイクアウト","出前館","00000000520:Uber肝焼き","750","2026/06/04 17:36:12","1","20:配膳済"
"No:202600200000806","2026/06/04","木","2026/06/04 17:36:12","2026/06/04 22:03:05","0","11600","11600","5","テイクアウト","出前館","00000000520:Uber肝焼き","750","2026/06/04 17:36:12","1","20:配膳済"
"No:202600200000806","2026/06/04","木","2026/06/04 17:36:12","2026/06/04 22:03:05","0","11600","11600","5","テイクアウト","出前館","00000000520:Uber肝焼き","750","2026/06/04 17:36:12","1","20:配膳済"
"No:202600200000806","2026/06/04","木","2026/06/04 17:36:12","2026/06/04 22:03:05","0","11600","11600","5","テイクアウト","出前館","00000000520:Uber肝焼き","750","2026/06/04 17:36:12","1","20:配膳済"
"No:202600200000806","2026/06/04","木","2026/06/04 17:36:12","2026/06/04 22:03:05","0","11600","11600","5","テイクアウト","出前館","00000000530:Uber白焼き","8600","2026/06/04 17:36:12","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","お通し","00000000443:お通し","700","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","お通し","00000000443:お通し","700","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","お通し","00000000443:お通し","700","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000481:うなぎヒレ唐揚げ","700","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","700","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","揚げ物","00000001030:牡蠣フライ2個","1000","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","一品料理","00000000475:ほうれん草胡麻和え","800","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","揚げ物","00000003610:太刀魚の春巻き","1000","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000356:うなぎ蒲焼","6000","2026/06/04 18:27:21","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","焼酎グラス","00000000464:コーヒー焼酎","800","2026/06/04 18:28:55","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","焼酎グラス","00000000464:コーヒー焼酎","800","2026/06/04 18:34:30","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","焼酎グラス","00000000464:コーヒー焼酎","800","2026/06/04 18:51:07","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","焼酎グラス","00000000464:コーヒー焼酎","800","2026/06/04 19:03:32","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","700","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000000359:肝焼き","600","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","鰻料理","00000003598:ヒレ串","400","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","お刺身","00000003491:馬刺し盛り合わせ","3600","2026/06/04 19:15:47","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","ふぐ料理","00000000372:ふぐ刺し","0","2026/06/04 19:15:47","0","30:キャンセル済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","焼酎グラス","00000000464:コーヒー焼酎","800","2026/06/04 19:24:38","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","ドリンク","焼酎グラス","00000000464:コーヒー焼酎","800","2026/06/04 19:24:38","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","ふぐ料理","00000000372:ふぐ刺し","3500","2026/06/04 19:24:38","1","20:配膳済"
"No:202600200000807","2026/06/04","木","2026/06/04 18:27:21","2026/06/04 22:31:56","3","66330","66330","60","フード","ふぐ料理","00000000374:ふぐぶつ刺","3500","2026/06/04 19:24:38","1","20:配膳済"
