"H.集計フラグ","H.店舗","H.伝票番号","H.伝票番号枝番","H.曜日","H.支払ステータス","H.伝票処理日","H.返還元年月(返品)","H.返還元年月日(赤伝)","H.テーブル番号","H.客数（合計）","H.客数（男）","H.客数（女）","H.客数（選択なし）","H.深夜料金","H.テーブルチャージ料金","H.サービス料金","H.小計","H.総商品数","H.伝票金額","H.伝票税額","H.税抜金額10%","H.税額10%","H.税抜金額8%","H.税額8%","H.非課税金額","H.不課税金額","H.お預かり金額","H.おつり","H.免税額（一般品）","H.免税額（消耗品）","H.値引金額","H.支払金額（現金）","H.支払金額（クレジットカード）","H.支払金額（ポイント）","H.支払金額（電子マネー）","H.支払金額（商品券：釣り無）","H.商品券差額","H.支払金額（商品券：釣り有）","H.商品券現金釣銭","H.支払金額（その他）","H.レジ担当者ID","H.スタイリスト（理美容のみ）","H.受付番号","H.テーブル合算後伝票番号","H.税集計区分","H.支払メモ","H.領収書発行回数","H.領収書発行最終日付","H.キッチンプリンタ印字成否","H.キッチンプリンタ印字日付","H.レシートプリンタ印字成否","H.レシートプリンタ印字日付","H.基幹転送成否","H.基幹転送日付","C.お客様","C.お客様代表","C.客層","H.元伝票番号","H.登録番号","H.事業者名","H.集計営業日","H.伝票発行日"
"","001:麻布しき 旗の台店","No:202500100003393","2","土","11:分割会計済","2025/09/06 12:31:10","","","000000016:テーブル４","3","3","0","0","0","0","0","1800","1","1800","163","1637","163","0","0","0","0","10000","8200","0","0","0","1800","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 12:31:13","1:成功","2025/09/06 12:31:40","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:04:49"
"","001:麻布しき 旗の台店","No:202500100003393","3","土","11:分割会計済","2025/09/06 12:31:30","","","000000016:テーブル４","3","3","0","0","0","0","0","1800","1","1800","163","1637","163","0","0","0","0","1800","0","0","0","0","1800","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 12:31:33","1:成功","2025/09/06 12:31:40","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:04:49"
"*","001:麻布しき 旗の台店","No:202500100003394","0","土","10:会計済","2025/09/06 12:47:00","","","000000001:カウンター１","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 12:47:04","1:成功","2025/09/06 12:49:33","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:12:46"
"*","001:麻布しき 旗の台店","No:202500100003395","0","土","10:会計済","2025/09/06 13:09:43","","","000000013:テーブル１","2","0","2","0","0","0","0","2390","3","2390","217","2173","217","0","0","0","0","0","0","0","0","0","0","2390","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:09:47","1:成功","2025/09/06 13:14:52","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:13:01"
"*","001:麻布しき 旗の台店","No:202500100003396","0","土","10:会計済","2025/09/06 13:02:45","","","000000014:テーブル２","3","2","1","0","0","0","0","2400","2","2400","218","2182","218","0","0","0","0","0","0","0","0","0","0","2400","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:02:49","1:成功","2025/09/06 13:05:20","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:31:47"
"*","001:麻布しき 旗の台店","No:202500100003397","0","土","10:会計済","2025/09/06 13:15:13","","","000000005:カウンター５","1","1","0","0","0","0","0","1200","1","1100","100","1000","100","0","0","0","0","1100","0","0","0","100","1100","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:15:16","1:成功","2025/09/06 13:16:46","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:41:24"
"*","001:麻布しき 旗の台店","No:202500100003398","0","土","10:会計済","2025/09/06 13:40:05","","","000000001:カウンター１","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0101:オーナー","","","202500100003408","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/06 13:41:35","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:58:16"
"*","001:麻布しき 旗の台店","No:202500100003399","0","土","10:会計済","2025/09/06 13:42:31","","","000000009:カウンター９","2","1","1","0","0","0","0","3500","3","3500","318","3182","318","0","0","0","0","5500","2000","0","0","0","3500","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:42:35","1:成功","2025/09/06 13:42:54","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:58:25"
"*","001:麻布しき 旗の台店","No:202500100003400","0","土","10:会計済","2025/09/06 13:44:36","","","000000016:テーブル４","2","1","1","0","0","0","0","6820","3","6820","620","6200","620","0","0","0","0","0","0","0","0","0","0","6820","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:44:39","1:成功","2025/09/06 13:44:47","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:59:50"
"*","001:麻布しき 旗の台店","No:202500100003401","0","土","10:会計済","2025/09/06 13:52:08","","","000000007:カウンター７","2","1","1","0","0","0","0","3230","3","3230","293","2937","293","0","0","0","0","0","0","0","0","0","0","3230","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:52:12","1:成功","2025/09/06 13:52:28","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:05:24"
"*","001:麻布しき 旗の台店","No:202500100003402","0","土","10:会計済","2025/09/06 14:03:54","","","000000013:テーブル１","2","1","1","0","0","0","0","2300","2","2300","209","2091","209","0","0","0","0","5300","3000","0","0","0","2300","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 14:03:57","1:成功","2025/09/06 14:04:59","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:16:34"
"*","001:麻布しき 旗の台店","No:202500100003403","0","土","10:会計済","2025/09/06 13:44:58","","","000000005:カウンター５","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","1200","0","0","0","0","1200","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:45:01","1:成功","2025/09/06 13:48:01","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:17:03"
"*","001:麻布しき 旗の台店","No:202500100003404","0","土","10:会計済","2025/09/06 13:51:14","","","000000003:カウンター３","1","0","1","0","0","0","0","1100","1","1100","100","1000","100","0","0","0","0","0","0","0","0","0","0","0","0","1100","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:51:17","1:成功","2025/09/06 13:51:18","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:24:12"
"*","001:麻布しき 旗の台店","No:202500100003405","0","土","10:会計済","2025/09/06 13:52:45","","","000000004:カウンター４","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:52:48","1:成功","2025/09/06 13:53:47","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:26:32"
"*","001:麻布しき 旗の台店","No:202500100003406","0","土","10:会計済","2025/09/06 14:12:50","","","000000014:テーブル２","4","2","2","0","0","0","0","18700","4","18700","1700","17000","1700","0","0","0","0","0","0","0","0","0","0","18700","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 14:12:54","1:成功","2025/09/06 14:18:02","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:27:21"
"*","001:麻布しき 旗の台店","No:202500100003407","0","土","10:会計済","2025/09/06 13:40:05","","","000000002:カウンター２","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0101:オーナー","","","202500100003408","6:税率単位","","0","",""," ",""," ","1:成功","2025/09/06 13:41:35","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 13:39:48"
"*","001:麻布しき 旗の台店","No:202500100003408","0","土","10:会計済","2025/09/06 13:41:11","","","000000001:カウンター１","2","1","1","0","0","0","0","8800","2","8800","800","8000","800","0","0","0","0","10000","1200","0","0","0","8800","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 13:41:15","1:成功","2025/09/06 13:41:35","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 12:58:16"
"*","001:麻布しき 旗の台店","No:202500100003409","0","土","10:会計済","2025/09/06 21:07:47","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","6700","2","6700","496","0","0","6204","496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6700","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/06 21:07:49","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 17:07:29"
"*","001:麻布しき 旗の台店","No:202500100003410","0","土","10:会計済","2025/09/06 19:24:41","","","000000027:奥座1","7","4","3","0","0","0","0","62370","26","62370","5670","56700","5670","0","0","0","0","0","0","0","0","0","0","62370","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/06 19:24:44","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 17:10:15"
"*","001:麻布しき 旗の台店","No:202500100003411","0","土","10:会計済","2025/09/06 19:35:04","","","000000013:テーブル１","3","2","1","0","0","0","0","17610","8","17610","1600","16010","1600","0","0","0","0","0","0","0","0","0","0","17610","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 19:35:07","1:成功","2025/09/06 19:35:45","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 18:33:25"
"*","001:麻布しき 旗の台店","No:202500100003412","0","土","10:会計済","2025/09/06 21:30:44","","","000000016:テーブル４","2","1","1","0","0","0","0","16900","17","16900","1536","15364","1536","0","0","0","0","0","0","0","0","0","0","0","0","16900","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/06 21:30:48","1:成功","2025/09/06 21:30:51","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 18:44:45"
"*","001:麻布しき 旗の台店","No:202500100003413","0","土","10:会計済","2025/09/06 21:07:38","","","000000018:ウーバーイーツ2","0","0","0","0","0","0","0","4400","1","4400","325","0","0","4075","325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4400","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/06 21:07:40","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 20:34:50"
"*","001:麻布しき 旗の台店","No:202500100003414","0","土","10:会計済","2025/09/06 21:07:26","","","000000019:ウーバーイーツ3","0","0","0","0","0","0","0","19200","5","19200","1422","0","0","17778","1422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19200","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/06 21:07:28","","","","","T7010401147721","株式会社 麻布しき","06","2025/09/06 21:06:31"
"*","001:麻布しき 旗の台店","No:202500100003415","0","日","10:会計済","2025/09/07 11:32:55","","","000000017:ウーバーイーツ1","1","0","1","0","0","0","0","7500","3","7500","681","6819","681","0","0","0","0","10000","2500","0","0","0","7500","0","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 11:32:58","1:成功","2025/09/07 11:33:37","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:01:12"
"*","001:麻布しき 旗の台店","No:202500100003416","0","日","10:会計済","2025/09/07 12:15:51","","","000000001:カウンター１","1","1","0","0","0","0","0","2100","2","2100","190","1910","190","0","0","0","0","0","0","0","0","0","0","0","0","2100","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 12:15:54","1:成功","2025/09/07 12:16:04","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:30:20"
"*","001:麻布しき 旗の台店","No:202500100003417","0","日","10:会計済","2025/09/07 14:01:02","","","000000005:カウンター５","2","1","1","0","0","0","0","11000","2","11000","1000","10000","1000","0","0","0","0","11000","0","0","0","0","11000","0","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 14:01:06","1:成功","2025/09/07 14:01:17","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:30:25"
"*","001:麻布しき 旗の台店","No:202500100003418","0","日","10:会計済","2025/09/07 12:23:17","","","000000005:カウンター５","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 12:23:20","1:成功","2025/09/07 12:24:56","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:30:29"
"*","001:麻布しき 旗の台店","No:202500100003419","0","日","10:会計済","2025/09/07 12:41:36","","","000000007:カウンター７","1","1","0","0","0","0","0","1800","1","1800","163","1637","163","0","0","0","0","0","0","0","0","0","0","0","0","1800","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 12:41:39","1:成功","2025/09/07 12:43:54","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:30:35"
"*","001:麻布しき 旗の台店","No:202500100003420","0","日","10:会計済","2025/09/07 12:32:09","","","000000009:カウンター９","2","1","1","0","0","0","0","2200","2","2200","200","2000","200","0","0","0","0","0","0","0","0","0","0","0","0","2200","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 12:32:13","1:成功","2025/09/07 12:35:19","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:30:44"
"*","001:麻布しき 旗の台店","No:202500100003421","0","日","10:会計済","2025/09/07 13:27:41","","","000000013:テーブル１","2","2","0","0","0","0","0","2300","2","2200","200","2000","200","0","0","0","0","2200","0","0","0","100","2200","0","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 13:27:44","1:成功","2025/09/07 13:27:53","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:30:55"
"*","001:麻布しき 旗の台店","No:202500100003422","0","日","10:会計済","2025/09/07 12:30:58","","","000000014:テーブル２","3","2","1","0","0","0","0","3600","3","3600","327","3273","327","0","0","0","0","4000","400","0","0","0","3600","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 12:31:02","1:成功","2025/09/07 12:31:35","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:31:07"
"*","001:麻布しき 旗の台店","No:202500100003423","0","日","10:会計済","2025/09/07 12:49:02","","","000000016:テーブル４","2","1","1","0","0","0","0","9400","3","9400","854","8546","854","0","0","0","0","10000","2300","0","0","0","7700","0","1700","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/07 12:49:05","1:成功","2025/09/07 12:49:49","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:31:19"
"*","001:麻布しき 旗の台店","No:202500100003424","0","日","10:会計済","2025/09/07 14:21:10","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","8650","4","8650","640","0","0","8010","640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8650","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/07 14:21:13","","","","","T7010401147721","株式会社 麻布しき","07","2025/09/07 11:55:59"
