取引No,元取引No,取引日,取引時間,来店日,来店時間,店舗番号,店舗名,取引種別,レジ番号,レジ担当者番号,レジ担当者名,商品名,バリエーション種別1,バリエーション種別2,販売単位,商品単価,販売分量,商品数,商品合計金額,割引・割増,個別割引・割増金額,単位,個別割引・割増数,個別割引・割増合計金額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額,小計数,小計,外税額,カスタム割引・割増,端数値引,割引調整,合計,内消費税,合計（10%標準）,内消費税（10%標準）,合計（8%標準）,内消費税（8%標準）,合計（8%軽減）,内消費税（8%軽減）,合計（非課税）,クレジットカード(Airペイ タッチ),クレジットカード(Airペイ),現金,iD(Airペイ),交通系電子マネー(Airペイ),UnionPay 銀聯(Airペイ),ポイント(ホットペッパーグルメ),QUICPay(Airペイ),QR決済(Airペイ QR),スマート支払い(ホットペッパーグルメ),QR決済(Airペイ),クレジットカード(オンライン決済),クレジットカード(モバイルオーダー 店外版),ポイント(Airペイ ポイント),クレジットカード/電子マネー(Square),Pontaポイント/リクルートポイント,Apple Pay(Airペイ),お預り金額,おつり金額
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えのき肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えびしそチーズおろしポン酢,,,,300,,2,600,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お好み焼き串,,,,280,,2,560,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,茄子巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ベーコン,,,,280,,1,280,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚豚串,,,,280,,1,280,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ミニトマト肉巻き,,,,240,,1,240,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,焼きおにぎり,,,,380,,3,1140,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,節ポテト,,,,580,,2,1160,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鶏唐揚げ,,,,680,,2,1360,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,グレフルサワー,,,0,,1,0,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク2,ジャスミン茶,,,0,,1,0,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,1,500,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,すまし汁,,,,200,,1,200,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,たまご雑炊,,,,470,,1,470,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207210406333,,2025/02/07,22:17:42,2025/02/07,20:59:46,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ししゃも,,,,480,,1,480,,0,-,0,0,,0,0,0,0,92,39570,3957,0,0,0,43527,3957,43527,3957,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,1473
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,日光ベルジャンビア,,,,700,,1,700,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ザニッコーモンキース,,,,1000,,1,1000,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,日光いろは,,,,850,,1,850,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,女性,,,300,,4,1200,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ニラのおひたし,,,,480,,1,480,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,いぶりがっこ,,,,580,,1,580,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,椎茸肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚しそ巻き,,,,220,,2,440,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,吉野物語,ベリーベリー【ソーダ割り】,,,600,,1,600,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,吉野物語,いちご【ソーダ割り】,,,600,,1,600,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鬼おろしサワー【果実酒】,うめ【ソーダ】,,,600,,1,600,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,モヒート,,,,600,,1,600,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207204854510,,2025/02/07,22:26:53,2025/02/07,20:46:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お冷,,,,0,,2,0,,0,-,0,0,,0,0,0,0,23,9330,933,0,0,0,10263,933,10263,933,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,737
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,5,2500,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,3,900,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,つくね,,,,280,,2,560,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,梅水晶,,,,480,,1,480,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鶏唐揚げ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,角ハイボール,角ハイボール,,,550,,3,1650,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,緑茶ハイ,ノーマル,,,450,,3,1350,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,金黒（芋）,ソーダ割り,,,500,,11,5500,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207200805693,,2025/02/07,22:31:09,2025/02/07,20:07:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,わさびと食べる紅生姜のだし巻き,,,,580,,1,580,,0,-,0,0,,0,0,0,0,34,15320,1532,0,0,0,16852,1532,16852,1532,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,148
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,グリーンアップル,ソーダ割り,,,600,,1,600,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,女性,,,300,,1,300,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,1,500,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,イモフライ,,,,380,,1,380,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ピリ辛メンマ,,,,400,,1,400,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,1,300,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,カルピスサワー,カルピスサワー,,,500,,1,500,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,吉四六（麦）,ソーダ割り,,,550,,1,550,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,かめやハイボール,かめやハイボール,,,500,,1,500,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,瓶ビール【赤星】,,,,680,,1,680,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,緑茶,,,,300,,3,900,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ウーロン茶,,,,300,,3,900,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚豚串,,,,280,,1,280,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207190704646,,2025/02/07,22:32:17,2025/02/07,19:06:55,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ピーチリキュール,ピーチソーダ,,,600,,1,600,,0,-,0,0,,0,0,0,0,21,8170,817,0,0,0,8987,817,8987,817,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,3,1500,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ピリ辛メンマ,,,,400,,1,400,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,茄子の揚げ浸し,,,,580,,1,580,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,のりチーズ,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えのき肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,2,440,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
HD0020250207195501027,,2025/02/07,22:34:22,2025/02/07,19:51:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ミニトマト肉巻き,,,,240,,2,480,,0,-,0,0,,0,0,0,0,39,14780,1478,0,0,0,16258,1478,16258,1478,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3742
