2025/10/19 10:36 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.伝票番号","H.集計対象営業年月日","H.伝票処理日","H.曜日","H.客数（合計）","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品","D.価格","D.数量"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","フード","00000000711:鯵","880","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000032:ウーロンハイ","660","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000035:しき焼酎（芋）グラス","660","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","フード","00000000832:鰻ざく","1200","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","フード","00000000071:大和芋の磯辺揚","1100","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000277:緑茶ハイ","660","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000277:緑茶ハイ","660","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000035:しき焼酎（芋）グラス","660","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000277:緑茶ハイ","660","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","フード","00000000288:ﾊｰﾌうなぎ白焼き","3600","1"
"No:202500100003412","2025/09/06","2025/09/06 21:30:44","土","2","16900","17","ドリンク","00000000035:しき焼酎（芋）グラス","660","1"
"No:202500100003413","2025/09/06","2025/09/06 21:07:38","土","0","4400","1","テイクアウト","00000002626:uberうな重梅","4400","1"
"No:202500100003414","2025/09/06","2025/09/06 21:07:26","土","0","19200","5","テイクアウト","00000002625:uberうな重竹","6500","1"
"No:202500100003414","2025/09/06","2025/09/06 21:07:26","土","0","19200","5","テイクアウト","00000000551:uber白焼き","7200","1"
"No:202500100003414","2025/09/06","2025/09/06 21:07:26","土","0","19200","5","テイクアウト","00000001296:uberぎんだら焼き","2300","1"
"No:202500100003414","2025/09/06","2025/09/06 21:07:26","土","0","19200","5","テイクアウト","00000001297:uberホッケ焼き","1800","1"
"No:202500100003414","2025/09/06","2025/09/06 21:07:26","土","0","19200","5","ウーバーイーツ","00000003660:uber カキフライ(2個)","1400","1"
"No:202500100003415","2025/09/07","2025/09/07 11:32:55","日","1","7500","3","ランチ","00000002486:ランチ肝焼き","0","0"
"No:202500100003415","2025/09/07","2025/09/07 11:32:55","日","1","7500","3","ランチ","00000002486:ランチ肝焼き","0","0"
"No:202500100003415","2025/09/07","2025/09/07 11:32:55","日","1","7500","3","ランチ","00000002486:ランチ肝焼き","0","0"
"No:202500100003415","2025/09/07","2025/09/07 11:32:55","日","1","7500","3","ランチ","00000002488:ランチ蒲焼ハーフ","2500","1"
"No:202500100003415","2025/09/07","2025/09/07 11:32:55","日","1","7500","3","ランチ","00000002488:ランチ蒲焼ハーフ","2500","1"
"No:202500100003415","2025/09/07","2025/09/07 11:32:55","日","1","7500","3","ランチ","00000002488:ランチ蒲焼ハーフ","2500","1"
"No:202500100003416","2025/09/07","2025/09/07 12:15:51","日","1","2100","2","ドリンク","00000000013:黒ラベル 瓶","900","1"
"No:202500100003416","2025/09/07","2025/09/07 12:15:51","日","1","2100","2","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003417","2025/09/07","2025/09/07 14:01:02","日","2","11000","2","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003417","2025/09/07","2025/09/07 14:01:02","日","2","11000","2","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003418","2025/09/07","2025/09/07 12:23:17","日","1","1200","1","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003419","2025/09/07","2025/09/07 12:41:36","日","1","1800","1","フード","00000001735:とんかつ定食","1800","1"
"No:202500100003420","2025/09/07","2025/09/07 12:32:09","日","2","2200","2","フード","00000001104:とり天定食","1100","1"
"No:202500100003420","2025/09/07","2025/09/07 12:32:09","日","2","2200","2","フード","00000001104:とり天定食","1100","1"
"No:202500100003421","2025/09/07","2025/09/07 13:27:41","日","2","2200","2","フード","00000001104:とり天定食","1100","1"
"No:202500100003421","2025/09/07","2025/09/07 13:27:41","日","2","2200","2","ランチ","00000002484:豚しゃぶ定食","1200","1"
"No:202500100003422","2025/09/07","2025/09/07 12:30:58","日","3","3600","3","ランチ","00000001786:サバ定食","1200","1"
"No:202500100003422","2025/09/07","2025/09/07 12:30:58","日","3","3600","3","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003422","2025/09/07","2025/09/07 12:30:58","日","3","3600","3","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003423","2025/09/07","2025/09/07 12:49:02","日","2","9400","3","ドリンク","00000000014:オールフリー","600","1"
"No:202500100003423","2025/09/07","2025/09/07 12:49:02","日","2","9400","3","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003423","2025/09/07","2025/09/07 12:49:02","日","2","9400","3","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003424","2025/09/07","2025/09/07 14:21:10","日","0","8650","4","テイクアウト","00000003146:uberうな重松","7700","1"
"No:202500100003424","2025/09/07","2025/09/07 14:21:10","日","0","8650","4","テイクアウト","00000002479:uber肝焼きプロモーション","0","1"
"No:202500100003424","2025/09/07","2025/09/07 14:21:10","日","0","8650","4","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100003424","2025/09/07","2025/09/07 14:21:10","日","0","8650","4","ウーバーイーツ","00000002511:uber大盛り","200","1"
"No:202500100003425","2025/09/07","2025/09/07 12:50:35","日","2","2300","2","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003425","2025/09/07","2025/09/07 12:50:35","日","2","2300","2","フード","00000001104:とり天定食","1100","1"
"No:202500100003426","2025/09/07","2025/09/07 12:55:42","日","1","1350","2","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003426","2025/09/07","2025/09/07 12:55:42","日","1","1350","2","フード","00000001795:納豆","150","1"
"No:202500100003427","2025/09/07","2025/09/07 13:17:13","日","1","1200","1","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003428","2025/09/07","2025/09/07 13:29:23","日","3","3600","3","ランチ","00000002484:豚しゃぶ定食","1200","1"
"No:202500100003428","2025/09/07","2025/09/07 13:29:23","日","3","3600","3","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003428","2025/09/07","2025/09/07 13:29:23","日","3","3600","3","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003429","2025/09/07","2025/09/07 14:21:20","日","0","6700","3","テイクアウト","00000002625:uberうな重竹","6500","1"
"No:202500100003429","2025/09/07","2025/09/07 14:21:20","日","0","6700","3","ウーバーイーツ","00000002511:uber大盛り","200","1"
"No:202500100003429","2025/09/07","2025/09/07 14:21:20","日","0","6700","3","ウーバーイーツ","00000001426:uber骨せんべいプロモーション","0","1"
"No:202500100003430","2025/09/07","2025/09/07 13:36:21","日","2","7250","3","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003430","2025/09/07","2025/09/07 13:36:21","日","2","7250","3","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003430","2025/09/07","2025/09/07 13:36:21","日","2","7250","3","フード","00000002499:自家製豆腐","550","1"
"No:202500100003431","2025/09/07","2025/09/07 14:02:18","日","0","10000","2","コース","00000003283:ランチ竹セット","5000","1"
"No:202500100003431","2025/09/07","2025/09/07 14:02:18","日","0","10000","2","コース","00000003283:ランチ竹セット","5000","1"
"No:202500100003432","2025/09/07","2025/09/07 13:48:29","日","1","1200","1","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003433","2025/09/07","2025/09/07 13:46:42","日","1","1200","1","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003434","2025/09/07","2025/09/07 16:33:46","日","0","5500","3","テイクアウト","00000002626:uberうな重梅","4400","1"
"No:202500100003434","2025/09/07","2025/09/07 16:33:46","日","0","5500","3","ウーバーイーツ","00000002511:uber大盛り","200","1"
"No:202500100003434","2025/09/07","2025/09/07 16:33:46","日","0","5500","3","テイクアウト","00000001317:uberおしんこの盛合せ","900","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000003484:お通し","660","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000003484:お通し","660","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000003484:お通し","660","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000000013:黒ラベル 瓶","900","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000000013:黒ラベル 瓶","900","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000000052:うなぎ白焼き","6000","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000001075:チョレギサラダ","1100","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000000071:大和芋の磯辺揚","1100","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000001081:チキン南蛮","1300","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000000149:チューハイ","660","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000000032:ウーロンハイ","660","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000002555:うな重 梅","4200","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000002555:うな重 梅","4200","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","フード","00000002555:うな重 梅","4200","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003435","2025/09/07","2025/09/07 19:12:21","日","3","30560","18","ドリンク","00000003239:コーン茶ハイ","660","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000003484:お通し","660","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000003484:お通し","660","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000003484:お通し","660","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000003484:お通し","660","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000002554:うな重 竹","5800","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000002555:うな重 梅","4200","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","フード","00000000163:穴子天ぷら","1100","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","ドリンク","00000003161:1ドリンクサービス","0","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","ドリンク","00000003645:兼八","770","1"
"No:202500100003436","2025/09/07","2025/09/07 19:15:11","日","4","14510","9","ドリンク","00000003674:雲海","0","0"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000003484:お通し","660","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000003484:お通し","660","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000003484:お通し","660","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000003484:お通し","660","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000003484:お通し","660","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002557:う巻 上","3000","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002557:う巻 上","3000","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000000062:大和芋のとろろサラダ","1500","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000000062:大和芋のとろろサラダ","1500","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002558:肝焼き","600","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002558:肝焼き","600","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002558:肝焼き","600","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002558:肝焼き","600","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002558:肝焼き","600","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002558:肝焼き","600","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002555:うな重 梅","4200","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002555:うな重 梅","4200","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002555:うな重 梅","4200","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002555:うな重 梅","4200","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002555:うな重 梅","4200","1"
"No:202500100003437","2025/09/07","2025/09/07 20:15:43","日","8","78000","52","フード","00000002555:うな重 梅","4200","1"
